Mail Class,Processing Category,Destination Rate Indicator,Rate Indicator,Min Zone,Max Zone,Barcode,Discount and Surcharge,Min Weight,Max Weight
FC,5,N,S2,00,00,1,*,0.0001,0.8125
FC,5,N,S2,00,00,2,*,0.0001,0.8125
PS,5,S,3D,00,00,0,*,0.0001,70
PS,5,S,3D,00,00,1,*,0.0001,70
PS,5,S,5D,00,00,0,*,0.0001,70
PS,5,S,5D,00,00,1,*,0.0001,70
PS,5,S,B3,00,00,0,*,0.0001,20
PS,5,S,B3,00,00,1,*,0.0001,20
PS,3,S,BN,00,00,0,*,0.0001,35
PS,3,S,BN,00,00,1,*,0.0001,35
PS,5,S,BN,00,00,0,*,0.0001,70
PS,5,S,BN,00,00,1,*,0.0001,70
PS,3,D,BN,00,00,0,*,0.0001,35
PS,3,D,BN,00,00,1,*,0.0001,35
PS,5,D,BN,00,00,0,*,0.0001,70
PS,5,D,BN,00,00,1,*,0.0001,70
PS,3,B,BN,01,05,0,*,0.0001,70
PS,3,B,BN,01,05,1,*,0.0001,35
PS,5,B,BN,01,05,0,*,0.0001,70
PS,5,B,BN,01,05,1,*,0.0001,70
PS,5,S,OS,00,00,0,*,0.0001,70
PS,5,S,OS,00,00,1,*,0.0001,70
PS,5,D,OS,00,00,0,*,0.0001,70
PS,5,D,OS,00,00,1,*,0.0001,70
PS,5,B,OS,01,05,0,*,0.0001,70
PS,5,B,OS,01,05,1,*,0.0001,70
PS,5,D,SP,00,00,0,*,0.0001,70
PS,5,D,SP,00,00,1,*,0.0001,70
PS,3,B,SP,01,05,0,*,0.0001,70
PS,3,B,SP,01,05,1,*,0.0001,35
PS,5,B,SP,01,05,0,*,0.0001,70
PS,5,B,SP,01,05,1,*,0.0001,70
PS,3,D,SP,00,00,0,*,0.0001,35
PS,3,D,SP,00,00,1,*,0.0001,35
PS,3,S,SP,00,00,0,*,0.0001,35
PS,3,S,SP,00,00,1,*,0.0001,35
PS,3,N,SP,01,08,0,D3,0.0001,70
PS,3,N,BN,01,08,0,D3,0.0001,70
PS,3,N,SP,01,08,1,D9,0.0001,35
PS,3,N,BN,01,08,1,D9,0.0001,20
PS,3,N,SP,01,08,1,D3,0.0001,70
PS,3,N,BN,01,08,1,D3,0.0001,70
PS,5,N,SP,01,08,0,D3,0.0001,70
PS,5,N,BN,01,08,0,D3,0.0001,70
PS,5,N,SP,01,08,1,D3,0.0001,70
PS,5,N,BN,01,08,1,D3,0.0001,70
PS,5,N,OS,01,08,0,D3,0.0001,70
PS,5,N,OS,01,08,1,D3,0.0001,70
PS,3,N,SP,01,08,0,D2,0.0001,70
PS,3,N,BN,01,08,0,D2,0.0001,70
PS,3,N,SP,01,08,1,D8,0.0001,35
PS,3,N,BN,01,08,1,D8,0.0001,20
PS,3,N,SP,01,08,1,D2,0.0001,70
PS,3,N,BN,01,08,1,D2,0.0001,70
PS,5,N,SP,01,08,0,D2,0.0001,70
PS,5,N,BN,01,08,0,D2,0.0001,70
PS,5,N,SP,01,08,1,D2,0.0001,70
PS,5,N,BN,01,08,1,D2,0.0001,70
PS,5,N,OS,01,08,0,D2,0.0001,70
PS,5,N,OS,01,08,1,D2,0.0001,70
PS,3,N,SP,01,08,0,*,0.0001,70
PS,3,N,SP,01,08,1,*,0.0001,70
PS,3,N,SP,01,08,2,*,0.0001,70
PS,5,N,SP,01,08,0,*,0.0001,70
PS,5,N,SP,01,08,1,*,0.0001,70
PS,5,N,SP,01,08,2,*,0.0001,70
PS,3,N,BN,01,08,0,*,0.0001,70
PS,3,N,BN,01,08,1,*,0.0001,70
PS,3,N,BN,01,08,2,*,0.0001,70
PS,5,N,BN,01,08,0,*,0.0001,70
PS,5,N,BN,01,08,1,*,0.0001,70
PS,5,N,BN,01,08,2,*,0.0001,70
PS,5,N,OS,01,08,0,*,0.0001,70
PS,5,N,OS,01,08,1,*,0.0001,70
PS,5,N,OS,01,08,2,*,0.0001,70
LW,3,B,DF,00,00,0,*,0.2188,0.9999
LW,3,B,DF,00,00,1,*,0.2188,0.9999
LW,3,B,DF,00,00,2,*,0.2188,0.9999
LW,3,S,DF,00,00,0,*,0.2188,0.9999
LW,3,S,DF,00,00,1,*,0.2188,0.9999
LW,3,S,DF,00,00,2,*,0.2188,0.9999
LW,3,D,DF,00,00,0,*,0.2188,0.9999
LW,3,D,DF,00,00,1,*,0.2188,0.9999
LW,3,D,DF,00,00,2,*,0.2188,0.9999
LW,3,N,DC,00,00,0,*,0.2188,0.9999
LW,3,N,DC,00,00,1,*,0.2188,0.9999
LW,3,N,DC,00,00,2,*,0.2188,0.9999
LW,3,B,DC,00,00,0,*,0.2188,0.9999
LW,3,B,DC,00,00,1,*,0.2188,0.9999
LW,3,B,DC,00,00,2,*,0.2188,0.9999
LW,3,N,BB,00,00,0,*,0.2188,0.9999
LW,3,N,BB,00,00,1,*,0.2188,0.9999
LW,3,N,BB,00,00,2,*,0.2188,0.9999
LW,4,B,DE,00,00,0,*,0.0625,0.9999
LW,4,B,DE,00,00,1,*,0.0625,0.9999
LW,4,B,DE,00,00,2,*,0.0625,0.9999
LW,4,S,DE,00,00,0,*,0.0625,0.9999
LW,4,S,DE,00,00,1,*,0.0625,0.9999
LW,4,S,DE,00,00,2,*,0.0625,0.9999
LW,4,N,DC,00,00,0,*,0.0625,0.9999
LW,4,N,DC,00,00,1,*,0.0625,0.9999
LW,4,N,DC,00,00,2,*,0.0625,0.9999
LW,4,B,DC,00,00,0,*,0.0625,0.9999
LW,4,B,DC,00,00,1,*,0.0625,0.9999
LW,4,B,DC,00,00,2,*,0.0625,0.9999
LW,4,N,BB,00,00,0,*,0.0625,0.9999
LW,4,N,BB,00,00,1,*,0.0625,0.9999
LW,4,N,BB,00,00,2,*,0.0625,0.9999
LW,4,B,DF,00,00,0,*,0.0625,0.9999
LW,4,B,DF,00,00,1,*,0.0625,0.9999
LW,4,B,DF,00,00,2,*,0.0625,0.9999
LW,4,S,DF,00,00,0,*,0.0625,0.9999
LW,4,S,DF,00,00,1,*,0.0625,0.9999
LW,4,S,DF,00,00,2,*,0.0625,0.9999
LW,4,D,DF,00,00,0,*,0.0625,0.9999
LW,4,D,DF,00,00,1,*,0.0625,0.9999
LW,4,D,DF,00,00,2,*,0.0625,0.9999
BL,3,N,BA,00,00,0,*,0.001,70
BL,3,N,BA,00,00,1,*,0.001,70
BL,4,N,BA,00,00,0,*,0.001,70
BL,4,N,BA,00,00,1,*,0.001,70
BL,5,N,BA,00,00,0,*,0.001,70
BL,5,N,BA,00,00,1,*,0.001,70
BL,3,N,SP,00,00,0,*,0.001,70
BL,3,N,SP,00,00,1,*,0.001,70
BL,4,N,SP,00,00,0,*,0.001,70
BL,4,N,SP,00,00,1,*,0.001,70
BL,5,N,SP,00,00,0,*,0.001,70
BL,5,N,SP,00,00,1,*,0.001,70
BL,3,N,5D,00,00,0,*,0.001,70
BL,3,N,5D,00,00,1,*,0.001,70
BL,4,N,5D,00,00,0,*,0.001,70
BL,4,N,5D,00,00,1,*,0.001,70
BL,5,N,5D,00,00,0,*,0.001,70
BL,5,N,5D,00,00,1,*,0.001,70
BS,3,N,BA,00,00,0,*,0.001,25
BS,3,N,BA,00,00,1,*,0.001,25
BS,4,N,BA,00,00,0,*,0.001,70
BS,4,N,BA,00,00,1,*,0.001,70
BS,5,N,BA,00,00,0,*,0.001,70
BS,5,N,BA,00,00,1,*,0.001,70
BS,3,N,SP,00,00,0,*,0.001,25
BS,3,N,SP,00,00,1,*,0.001,25
BS,4,N,SP,00,00,0,*,0.001,70
BS,4,N,SP,00,00,1,*,0.001,70
BS,5,N,SP,00,00,0,*,0.001,70
BS,5,N,SP,00,00,1,*,0.001,70
BS,3,N,5D,00,00,0,*,0.001,25
BS,3,N,5D,00,00,1,*,0.001,25
BS,4,N,5D,00,00,0,*,0.001,70
BS,4,N,5D,00,00,1,*,0.001,70
BS,5,N,5D,00,00,0,*,0.001,70
BS,5,N,5D,00,00,1,*,0.001,70
BB,3,N,NP,01,08,0,*,0.001,15
BB,3,N,NP,01,08,1,*,0.001,15
BB,4,N,NP,01,08,0,*,0.001,15
BB,4,N,NP,01,08,1,*,0.001,15
BB,5,N,NP,01,08,0,*,0.001,15
BB,5,N,NP,01,08,1,*,0.001,15
BB,3,N,PR,01,08,0,*,0.001,15
BB,3,N,PR,01,08,1,*,0.001,15
BB,4,N,PR,01,08,0,*,0.001,15
BB,4,N,PR,01,08,1,*,0.001,15
BB,5,N,PR,01,08,0,*,0.001,15
BB,5,N,PR,01,08,1,*,0.001,15
BB,3,B,PR,01,05,0,*,0.001,15
BB,3,B,PR,01,05,1,*,0.001,15
BB,4,B,PR,01,05,0,*,0.001,15
BB,4,B,PR,01,05,1,*,0.001,15
BB,5,B,PR,01,05,0,*,0.001,15
BB,5,B,PR,01,05,1,*,0.001,15
BB,3,S,PR,00,00,0,*,0.001,15
BB,3,S,PR,00,00,1,*,0.001,15
BB,4,S,PR,00,00,0,*,0.001,15
BB,4,S,PR,00,00,1,*,0.001,15
BB,5,S,PR,00,00,0,*,0.001,15
BB,5,S,PR,00,00,1,*,0.001,15
BB,3,D,PR,00,00,0,*,0.001,15
BB,3,D,PR,00,00,1,*,0.001,15
BB,4,D,PR,00,00,0,*,0.001,15
BB,4,D,PR,00,00,1,*,0.001,15
BB,5,D,PR,00,00,0,*,0.001,15
BB,5,D,PR,00,00,1,*,0.001,15
EX,1,N,E4,00,00,0,*,0.0001,70
EX,1,N,E4,00,00,1,*,0.0001,70
EX,1,N,E4,00,00,2,*,0.0001,70
EX,2,N,E4,00,00,0,*,0.0001,70
EX,2,N,E4,00,00,1,*,0.0001,70
EX,2,N,E4,00,00,2,*,0.0001,70
EX,5,N,E4,00,00,0,*,0.0001,70
EX,5,N,E4,00,00,1,*,0.0001,70
EX,5,N,E4,00,00,2,*,0.0001,70
EX,2,N,E6,00,00,0,*,0.0001,70
EX,2,N,E6,00,00,1,*,0.0001,70
EX,2,N,E6,00,00,2,*,0.0001,70
EX,3,N,E8,00,00,0,*,0.0001,70
EX,3,N,E8,00,00,1,*,0.0001,70
EX,3,N,E8,00,00,2,*,0.0001,70
EX,1,N,PA,LC,08,0,*,0.0001,70
EX,1,N,PA,LC,08,1,*,0.0001,70
EX,1,N,PA,LC,08,2,*,0.0001,70
EX,2,N,PA,LC,08,0,*,0.0001,70
EX,2,N,PA,LC,08,1,*,0.0001,70
EX,2,N,PA,LC,08,2,*,0.0001,70
EX,5,N,PA,LC,08,0,*,0.0001,70
EX,5,N,PA,LC,08,1,*,0.0001,70
EX,5,N,PA,LC,08,2,*,0.0001,70
EX,3,N,FP,00,00,0,*,0.0001,70
EX,3,N,FP,00,00,1,*,0.0001,70
EX,3,N,FP,00,00,2,*,0.0001,70
EX,5,N,FP,00,00,0,*,0.0001,70
EX,5,N,FP,00,00,1,*,0.0001,70
EX,5,N,FP,00,00,2,*,0.0001,70
EX,1,N,E3,00,00,0,*,0.0001,70
EX,1,N,E3,00,00,1,*,0.0001,70
EX,1,N,E3,00,00,2,*,0.0001,70
EX,2,N,E3,00,00,0,*,0.0001,70
EX,2,N,E3,00,00,1,*,0.0001,70
EX,2,N,E3,00,00,2,*,0.0001,70
EX,5,N,E3,00,00,0,*,0.0001,70
EX,5,N,E3,00,00,1,*,0.0001,70
EX,5,N,E3,00,00,2,*,0.0001,70
EX,2,N,E5,00,00,0,*,0.0001,70
EX,2,N,E5,00,00,1,*,0.0001,70
EX,2,N,E5,00,00,2,*,0.0001,70
EX,3,N,E9,00,00,0,*,0.0001,70
EX,3,N,E9,00,00,1,*,0.0001,70
EX,3,N,E9,00,00,2,*,0.0001,70
EX,1,N,PP,LC,08,0,*,0.0001,70
EX,1,N,PP,LC,08,1,*,0.0001,70
EX,1,N,PP,LC,08,2,*,0.0001,70
EX,2,N,PP,LC,08,0,*,0.0001,70
EX,2,N,PP,LC,08,1,*,0.0001,70
EX,2,N,PP,LC,08,2,*,0.0001,70
EX,5,N,PP,LC,08,0,*,0.0001,70
EX,5,N,PP,LC,08,1,*,0.0001,70
EX,5,N,PP,LC,08,2,*,0.0001,70
EX,3,N,FE,00,00,0,*,0.0001,70
EX,3,N,FE,00,00,1,*,0.0001,70
EX,3,N,FE,00,00,2,*,0.0001,70
EX,5,N,FE,00,00,0,*,0.0001,70
EX,5,N,FE,00,00,1,*,0.0001,70
EX,5,N,FE,00,00,2,*,0.0001,70
EX,2,N,E7,00,00,0,*,0.0001,70
EX,2,N,E7,00,00,1,*,0.0001,70
EX,2,N,E7,00,00,2,*,0.0001,70
EX,3,N,EE,00,00,0,*,0.0001,70
EX,3,N,EE,00,00,1,*,0.0001,70
EX,3,N,EE,00,00,2,*,0.0001,70
EX,O,A,PA,LC,08,0,*,0.0001,70
EX,O,A,PA,LC,08,1,*,0.0001,70
EX,O,A,PA,LC,08,2,*,0.0001,70
EX,O,B,PA,LC,08,0,*,0.0001,70
EX,O,B,PA,LC,08,1,*,0.0001,70
EX,O,B,PA,LC,08,2,*,0.0001,70
EX,O,D,PA,LC,08,0,*,0.0001,70
EX,O,D,PA,LC,08,1,*,0.0001,70
EX,O,D,PA,LC,08,2,*,0.0001,70
EX,O,F,PA,LC,08,0,*,0.0001,70
EX,O,F,PA,LC,08,1,*,0.0001,70
EX,O,F,PA,LC,08,2,*,0.0001,70
EX,O,S,PA,LC,08,0,*,0.0001,70
EX,O,S,PA,LC,08,1,*,0.0001,70
EX,O,S,PA,LC,08,2,*,0.0001,70
EX,O,A,PP,LC,08,0,*,0.0001,70
EX,O,A,PP,LC,08,1,*,0.0001,70
EX,O,A,PP,LC,08,2,*,0.0001,70
EX,O,B,PP,LC,08,0,*,0.0001,70
EX,O,B,PP,LC,08,1,*,0.0001,70
EX,O,B,PP,LC,08,2,*,0.0001,70
EX,O,D,PP,LC,08,0,*,0.0001,70
EX,O,D,PP,LC,08,1,*,0.0001,70
EX,O,D,PP,LC,08,2,*,0.0001,70
EX,O,F,PP,LC,08,0,*,0.0001,70
EX,O,F,PP,LC,08,1,*,0.0001,70
EX,O,F,PP,LC,08,2,*,0.0001,70
EX,O,S,PP,LC,08,0,*,0.0001,70
EX,O,S,PP,LC,08,1,*,0.0001,70
EX,O,S,PP,LC,08,2,*,0.0001,70
LC,3,I,SP,00,00,1,*,0.0001,4
LC,3,N,SP,00,00,1,*,0.0001,4
CP,3,I,SP,00,00,1,*,0.0001,70
CP,3,N,SP,00,00,1,*,0.0001,70
CP,3,I,SP,00,00,1,*,0.0001,70
CP,3,N,SP,00,00,1,*,0.0001,70
CP,3,I,SP,00,00,1,*,0.0001,70
CP,3,N,SP,00,00,1,*,0.0001,70
CP,3,I,SP,00,00,1,*,0.0001,70
CP,3,N,SP,00,00,1,*,0.0001,70
CP,5,I,SP,00,00,1,*,0.0001,70
CP,5,N,SP,00,00,1,*,0.0001,70
CP,5,I,SP,00,00,1,*,0.0001,70
CP,5,N,SP,00,00,1,*,0.0001,70
CP,5,I,SP,00,00,1,*,0.0001,70
CP,5,N,SP,00,00,1,*,0.0001,70
CP,5,I,SP,00,00,1,*,0.0001,70
CP,5,N,SP,00,00,1,*,0.0001,70
CP,2,I,SP,00,00,1,*,0.0001,70
CP,2,N,SP,00,00,1,*,0.0001,70
CP,2,I,SP,00,00,1,*,0.0001,70
CP,2,N,SP,00,00,1,*,0.0001,70
CP,2,I,SP,00,00,1,*,0.0001,70
CP,2,N,SP,00,00,1,*,0.0001,70
CP,2,I,SP,00,00,1,*,0.0001,70
CP,2,N,SP,00,00,1,*,0.0001,70
CP,1,I,SP,00,00,1,*,0.0001,70
CP,1,N,SP,00,00,1,*,0.0001,70
CP,1,I,SP,00,00,1,*,0.0001,70
CP,1,N,SP,00,00,1,*,0.0001,70
CP,1,I,SP,00,00,1,*,0.0001,70
CP,1,N,SP,00,00,1,*,0.0001,70
CP,1,I,SP,00,00,1,*,0.0001,70
CP,1,N,SP,00,00,1,*,0.0001,70
CP,2,I,FE,00,00,1,*,0.0001,4
CP,2,N,FE,00,00,1,*,0.0001,4
CP,2,I,FE,00,00,1,*,0.0001,4
CP,2,N,FE,00,00,1,*,0.0001,4
CP,2,I,FE,00,00,1,*,0.0001,4
CP,2,N,FE,00,00,1,*,0.0001,4
CP,2,I,FE,00,00,1,*,0.0001,4
CP,2,N,FE,00,00,1,*,0.0001,4
CP,2,I,FA,00,00,1,*,0.0001,4
CP,2,N,FA,00,00,1,*,0.0001,4
CP,2,I,FA,00,00,1,*,0.0001,4
CP,2,N,FA,00,00,1,*,0.0001,4
CP,2,I,FA,00,00,1,*,0.0001,4
CP,2,N,FA,00,00,1,*,0.0001,4
CP,2,I,FA,00,00,1,*,0.0001,4
CP,2,N,FA,00,00,1,*,0.0001,4
CP,3,I,FP,00,00,1,*,0.0001,4
CP,3,N,FP,00,00,1,*,0.0001,4
CP,3,I,FP,00,00,1,*,0.0001,4
CP,3,N,FP,00,00,1,*,0.0001,4
CP,3,I,FP,00,00,1,*,0.0001,4
CP,3,N,FP,00,00,1,*,0.0001,4
CP,3,I,FP,00,00,1,*,0.0001,4
CP,3,N,FP,00,00,1,*,0.0001,4
CP,3,I,FS,00,00,1,*,0.0001,4
CP,3,N,FS,00,00,1,*,0.0001,4
CP,3,I,FS,00,00,1,*,0.0001,4
CP,3,N,FS,00,00,1,*,0.0001,4
CP,3,I,FS,00,00,1,*,0.0001,4
CP,3,N,FS,00,00,1,*,0.0001,4
CP,3,I,FS,00,00,1,*,0.0001,4
CP,3,N,FS,00,00,1,*,0.0001,4
CP,3,I,FB,00,00,1,*,0.0001,20
CP,3,N,FB,00,00,1,*,0.0001,20
CP,3,I,FB,00,00,1,*,0.0001,20
CP,3,N,FB,00,00,1,*,0.0001,20
CP,3,I,FB,00,00,1,*,0.0001,20
CP,3,N,FB,00,00,1,*,0.0001,20
CP,3,I,FB,00,00,1,*,0.0001,20
CP,3,N,FB,00,00,1,*,0.0001,20
CP,3,I,PL,00,00,1,*,0.0001,20
CP,3,N,PL,00,00,1,*,0.0001,20
CP,3,I,PL,00,00,1,*,0.0001,20
CP,3,N,PL,00,00,1,*,0.0001,20
CP,3,I,PL,00,00,1,*,0.0001,20
CP,3,N,PL,00,00,1,*,0.0001,20
CP,3,I,PL,00,00,1,*,0.0001,20
CP,3,N,PL,00,00,1,*,0.0001,20
IE,3,I,PA,00,00,1,*,0.0001,70
IE,3,N,PA,00,00,1,*,0.0001,70
IE,3,I,PA,00,00,1,*,0.0001,70
IE,3,N,PA,00,00,1,*,0.0001,70
IE,3,I,PA,00,00,1,*,0.0001,70
IE,3,N,PA,00,00,1,*,0.0001,70
IE,3,I,PA,00,00,1,*,0.0001,70
IE,3,N,PA,00,00,1,*,0.0001,70
IE,5,I,PA,00,00,1,*,0.0001,70
IE,5,N,PA,00,00,1,*,0.0001,70
IE,5,I,PA,00,00,1,*,0.0001,70
IE,5,N,PA,00,00,1,*,0.0001,70
IE,5,I,PA,00,00,1,*,0.0001,70
IE,5,N,PA,00,00,1,*,0.0001,70
IE,5,I,PA,00,00,1,*,0.0001,70
IE,5,N,PA,00,00,1,*,0.0001,70
IE,2,I,PA,00,00,1,*,0.0001,70
IE,2,N,PA,00,00,1,*,0.0001,70
IE,2,I,PA,00,00,1,*,0.0001,70
IE,2,N,PA,00,00,1,*,0.0001,70
IE,2,I,PA,00,00,1,*,0.0001,70
IE,2,N,PA,00,00,1,*,0.0001,70
IE,2,I,PA,00,00,1,*,0.0001,70
IE,2,N,PA,00,00,1,*,0.0001,70
IE,1,I,PA,00,00,1,*,0.0001,70
IE,1,N,PA,00,00,1,*,0.0001,70
IE,1,I,PA,00,00,1,*,0.0001,70
IE,1,N,PA,00,00,1,*,0.0001,70
IE,1,I,PA,00,00,1,*,0.0001,70
IE,1,N,PA,00,00,1,*,0.0001,70
IE,1,I,PA,00,00,1,*,0.0001,70
IE,1,N,PA,00,00,1,*,0.0001,70
IE,2,I,E4,00,00,1,*,0.0001,20
IE,2,N,E4,00,00,1,*,0.0001,20
IE,2,I,E4,00,00,1,*,0.0001,20
IE,2,N,E4,00,00,1,*,0.0001,20
IE,2,I,E4,00,00,1,*,0.0001,20
IE,2,N,E4,00,00,1,*,0.0001,20
IE,2,I,E4,00,00,1,*,0.0001,20
IE,2,N,E4,00,00,1,*,0.0001,20
IE,2,I,E6,00,00,1,*,0.0001,20
IE,2,N,E6,00,00,1,*,0.0001,20
IE,2,I,E6,00,00,1,*,0.0001,20
IE,2,N,E6,00,00,1,*,0.0001,20
IE,2,I,E6,00,00,1,*,0.0001,20
IE,2,N,E6,00,00,1,*,0.0001,20
IE,2,I,E6,00,00,1,*,0.0001,20
IE,2,N,E6,00,00,1,*,0.0001,20
IE,3,I,E8,00,00,1,*,0.0001,20
IE,3,N,E8,00,00,1,*,0.0001,20
IE,3,I,E8,00,00,1,*,0.0001,20
IE,3,N,E8,00,00,1,*,0.0001,20
IE,3,I,E8,00,00,1,*,0.0001,20
IE,3,N,E8,00,00,1,*,0.0001,20
IE,3,I,E8,00,00,1,*,0.0001,20
IE,3,N,E8,00,00,1,*,0.0001,20
PG,3,I,SP,00,00,1,*,0.0001,70
PG,3,N,SP,00,00,1,*,0.0001,70
PG,3,I,SP,00,00,1,*,0.0001,70
PG,3,N,SP,00,00,1,*,0.0001,70
PG,3,I,SP,00,00,1,*,0.0001,70
PG,3,N,SP,00,00,1,*,0.0001,70
PG,3,I,SP,00,00,1,*,0.0001,70
PG,3,N,SP,00,00,1,*,0.0001,70
PG,5,I,SP,00,00,1,*,0.0001,70
PG,5,N,SP,00,00,1,*,0.0001,70
PG,5,I,SP,00,00,1,*,0.0001,70
PG,5,N,SP,00,00,1,*,0.0001,70
PG,5,I,SP,00,00,1,*,0.0001,70
PG,5,N,SP,00,00,1,*,0.0001,70
PG,5,I,SP,00,00,1,*,0.0001,70
PG,5,N,SP,00,00,1,*,0.0001,70
PG,2,I,SP,00,00,1,*,0.0001,70
PG,2,N,SP,00,00,1,*,0.0001,70
PG,2,I,SP,00,00,1,*,0.0001,70
PG,2,N,SP,00,00,1,*,0.0001,70
PG,2,I,SP,00,00,1,*,0.0001,70
PG,2,N,SP,00,00,1,*,0.0001,70
PG,2,I,SP,00,00,1,*,0.0001,70
PG,2,N,SP,00,00,1,*,0.0001,70
PG,1,I,SP,00,00,1,*,0.0001,70
PG,1,N,SP,00,00,1,*,0.0001,70
PG,1,I,SP,00,00,1,*,0.0001,70
PG,1,N,SP,00,00,1,*,0.0001,70
PG,1,I,SP,00,00,1,*,0.0001,70
PG,1,N,SP,00,00,1,*,0.0001,70
PG,1,I,SP,00,00,1,*,0.0001,70
PG,1,N,SP,00,00,1,*,0.0001,70
PG,2,I,LE,00,00,1,*,0.0001,70
PG,2,N,LE,00,00,1,*,0.0001,70
PG,2,I,LE,00,00,1,*,0.0001,70
PG,2,N,LE,00,00,1,*,0.0001,70
PG,2,I,LE,00,00,1,*,0.0001,70
PG,2,N,LE,00,00,1,*,0.0001,70
PG,2,I,LE,00,00,1,*,0.0001,70
PG,2,N,LE,00,00,1,*,0.0001,70